Order_ID,Timestamp,age,Gender,Purchase_Frequency,Purchase_Categories,Product_Price,Discount_Percent,Final_Price,Quantity,Revenue,Delivery_Time,Customer_Rating,Customer_Location,Browsing_Frequency,Product_Search_Method
ORD004518,2023/06/07 9:20:34 AM GMT+5:30,21,Male,Once a week,Groceries and Gourmet Food,34.29,0,34.29,3,102.87,2,3.0,Tamil Nadu,Few times a week,categories
ORD004519,2023/06/06 6:46:21 PM GMT+5:30,29,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,67.63,20,54.1,1,54.1,3,2.0,Maharashtra,Multiple times a day,Keyword
ORD004520,2023/06/11 10:48:27 PM GMT+5:30,32,Male,Once a month,Clothing and Fashion;Home and Kitchen,130.35,20,104.28,1,104.28,5,3.0,West Bengal,Rarely,others
ORD004521,2023/06/08 5:58:03 PM GMT+5:30,18,Male,Once a week,Clothing and Fashion;Home and Kitchen,40.71,15,34.6,2,69.2,4,4.0,Maharashtra,Few times a week,categories
ORD004522,2023/06/08 3:33:39 AM GMT+5:30,37,Male,Less than once a month,others,45.65,15,38.8,2,77.6,4,4.0,Maharashtra,Rarely,others
ORD004523,2023/06/05 4:46:52 PM GMT+5:30,23,Female,Less than once a month,Home and Kitchen,55.7,15,47.34,3,142.02,3,1.0,Delhi,Few times a month,Keyword
ORD004524,2023/06/12 4:02:53 PM GMT+5:30,23,Female,Once a week,Clothing and Fashion,17.58,25,13.18,2,26.36,1,2.0,Delhi,Few times a week,Filter
ORD004525,2023/06/07 9:54:24 PM GMT+5:30,34,Male,Once a week,Beauty and Personal Care;Home and Kitchen,11.74,0,11.74,1,11.74,1,4.0,Uttar Pradesh,Few times a month,Filter
ORD004526,2023/06/07 1:33:51 PM GMT+5:30,23,Female,Once a month,Beauty and Personal Care;Home and Kitchen,37.0,25,27.75,1,27.75,1,4.0,Maharashtra,Few times a week,Keyword
ORD004527,2023/06/11 11:00:11 PM GMT+5:30,28,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,21.38,20,17.1,1,17.1,2,4.0,West Bengal,Multiple times a day,others
ORD004528,2023/06/06 10:36:14 AM GMT+5:30,26,Male,Few times a month,Clothing and Fashion;others,69.2,10,62.28,1,62.28,1,3.0,West Bengal,Few times a week,Keyword
ORD004529,2023/06/07 6:29:53 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care,41.26,20,33.01,1,33.01,2,2.0,Tamil Nadu,Few times a month,Filter
ORD004530,2023/06/07 2:23:02 PM GMT+5:30,29,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,68.38,0,68.38,1,68.38,4,2.0,Uttar Pradesh,Multiple times a day,Keyword
ORD004531,2023/06/05 8:06:04 PM GMT+5:30,23,Prefer not to say,Once a week,Beauty and Personal Care,14.28,15,12.14,1,12.14,2,5.0,Delhi,Multiple times a day,categories
ORD004532,2023/06/06 6:32:00 PM GMT+5:30,38,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,66.76,10,60.08,1,60.08,3,3.0,Delhi,Few times a month,categories
ORD004533,2023/06/06 7:41:36 PM GMT+5:30,54,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,6.63,0,6.63,1,6.63,1,3.0,Uttar Pradesh,Few times a week,Filter
ORD004534,2023/06/05 2:17:45 PM GMT+5:30,24,Female,Once a month,others,15.12,15,12.85,1,12.85,3,2.0,Uttar Pradesh,Few times a week,Keyword
ORD004535,2023/06/05 4:26:25 AM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,51.55,25,38.66,1,38.66,6,3.0,Karnataka,Few times a month,Keyword
ORD004536,2023/06/07 8:41:53 PM GMT+5:30,54,Male,Less than once a month,others,23.29,30,16.3,1,16.3,1,3.0,Tamil Nadu,Rarely,Keyword
ORD004537,2023/06/04 9:48:15 PM GMT+5:30,24,Female,Less than once a month,Clothing and Fashion,24.92,20,19.94,1,19.94,6,5.0,Delhi,Few times a month,Keyword
ORD004538,2023/06/07 10:20:09 PM GMT+5:30,26,Male,Less than once a month,Clothing and Fashion,35.7,15,30.35,1,30.35,5,5.0,Tamil Nadu,Few times a week,Keyword
ORD004539,2023/06/07 3:56:01 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;others,89.6,70,26.88,2,53.76,6,5.0,Tamil Nadu,Few times a month,categories
ORD004540,2023/06/07 6:20:53 PM GMT+5:30,21,Female,Once a week,Clothing and Fashion,8.63,10,7.77,3,23.31,5,3.0,Delhi,Few times a week,Filter
ORD004541,2023/06/08 5:39:54 PM GMT+5:30,42,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,79.37,10,71.43,1,71.43,5,4.0,West Bengal,Few times a week,Keyword
ORD004542,2023/06/09 7:23:09 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care,82.7,15,70.3,2,140.6,2,5.0,Delhi,Few times a week,categories
ORD004543,2023/06/04 9:10:51 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;others,23.26,20,18.61,2,37.22,5,1.0,nan,Few times a month,Keyword
ORD004544,2023/06/12 3:48:11 PM GMT+5:30,25,Female,Few times a month,Beauty and Personal Care,20.36,15,17.31,1,17.31,3,4.0,nan,Few times a week,categories
ORD004545,2023/06/09 4:32:00 PM GMT+5:30,67,Prefer not to say,Few times a month,Home and Kitchen,30.49,20,24.39,4,97.56,3,3.0,West Bengal,Few times a week,Filter
ORD004546,2023/06/09 7:22:11 PM GMT+5:30,21,Prefer not to say,Less than once a month,Clothing and Fashion,20.06,10,18.05,2,36.1,2,3.0,Karnataka,Few times a month,categories
ORD004547,2023/06/08 3:30:19 AM GMT+5:30,27,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,42.15,20,33.72,1,33.72,1,3.0,Maharashtra,Few times a month,categories
ORD004548,2023/06/08 5:44:57 PM GMT+5:30,32,Others,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,46.18,20,36.94,2,73.88,4,4.0,Maharashtra,Multiple times a day,Keyword
ORD004549,2023/06/04 9:10:51 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;others,11.16,25,8.37,5,41.85,5,3.0,Delhi,Few times a month,Keyword
ORD004550,2023/06/08 5:14:30 PM GMT+5:30,17,Prefer not to say,Once a month,Clothing and Fashion;others,17.39,30,12.17,4,48.68,3,3.0,West Bengal,Few times a month,categories
ORD004551,2023/06/08 5:31:03 PM GMT+5:30,37,Prefer not to say,Once a week,Clothing and Fashion;Home and Kitchen;others,14.45,20,11.56,10,115.6,2,4.0,nan,Multiple times a day,Keyword
ORD004552,2023/06/06 11:49:21 AM GMT+5:30,30,Male,Multiple times a week,Clothing and Fashion;Home and Kitchen,38.49,15,32.72,1,32.72,2,3.0,Maharashtra,Few times a week,Keyword
ORD004553,2023/06/05 7:16:40 AM GMT+5:30,24,Female,Less than once a month,Clothing and Fashion,60.99,20,48.79,1,48.79,2,1.0,nan,Few times a month,Filter
ORD004554,2023/06/05 10:07:33 PM GMT+5:30,24,Female,Less than once a month,Beauty and Personal Care;Home and Kitchen,15.62,10,14.06,1,14.06,1,3.0,Karnataka,Few times a week,Keyword
ORD004555,2023/06/09 2:40:21 PM GMT+5:30,45,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion,60.68,50,30.34,1,30.34,3,2.0,Delhi,Few times a month,categories
ORD004556,2023/06/11 10:54:33 PM GMT+5:30,35,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,17.33,25,13.0,1,13.0,4,1.0,West Bengal,Few times a month,categories
ORD004557,2023/06/12 4:00:56 PM GMT+5:30,25,Female,Once a week,Beauty and Personal Care,54.76,15,46.55,3,139.65,3,5.0,Uttar Pradesh,Multiple times a day,categories
ORD004558,2023/06/08 8:26:58 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,27.15,25,20.36,2,40.72,2,4.0,Maharashtra,Rarely,Keyword
ORD004559,2023/06/07 12:29:31 PM GMT+5:30,36,Female,Few times a month,Groceries and Gourmet Food;Home and Kitchen;others,24.31,15,20.66,2,41.32,5,3.0,nan,Few times a week,Keyword
ORD004560,2023/06/10 2:41:51 PM GMT+5:30,23,Female,Multiple times a week,Clothing and Fashion,73.68,5,70.0,1,70.0,3,,Karnataka,Few times a month,categories
ORD004561,2023/06/09 10:59:38 AM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care;Home and Kitchen,115.74,25,86.8,1,86.8,4,3.0,Delhi,Few times a month,Filter
ORD004562,2023/06/12 3:29:20 PM GMT+5:30,26,Male,Few times a month,Groceries and Gourmet Food,8.51,15,7.23,2,14.46,2,2.0,Maharashtra,Few times a week,categories
ORD004563,2023/06/07 9:17:50 PM GMT+5:30,38,Female,Once a month,others,50.38,30,35.27,1,35.27,4,3.0,West Bengal,Few times a week,categories
ORD004564,2023/06/06 3:02:38 PM GMT+5:30,23,Female,Less than once a month,Clothing and Fashion;others,37.49,15,31.87,2,63.74,2,5.0,Delhi,Few times a month,Keyword
ORD004565,2023/06/05 10:53:16 AM GMT+5:30,21,Female,Few times a month,Home and Kitchen,52.48,25,39.36,1,39.36,4,4.0,Delhi,Few times a month,Keyword
ORD004566,2023/06/08 5:09:31 PM GMT+5:30,43,Male,Less than once a month,Groceries and Gourmet Food;Home and Kitchen,12.1,20,9.68,1,9.68,4,4.0,Tamil Nadu,Rarely,Keyword
ORD004567,2023/06/07 5:26:20 PM GMT+5:30,25,Female,Less than once a month,Beauty and Personal Care,15.5,30,10.85,1,10.85,4,2.0,Maharashtra,Few times a week,Keyword
ORD004568,2023/06/11 11:00:11 PM GMT+5:30,28,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,20.7,10,18.63,1,18.63,2,1.0,Tamil Nadu,Multiple times a day,others
ORD004569,2023/06/09 4:28:58 PM GMT+5:30,34,Female,Few times a month,Clothing and Fashion,38.44,15,32.67,2,65.34,4,4.0,Maharashtra,Few times a week,categories
ORD004570,2023/06/06 11:06:30 PM GMT+5:30,23,Female,Less than once a month,Clothing and Fashion;Home and Kitchen,19.83,25,14.87,1,14.87,6,3.0,West Bengal,Few times a month,Keyword
ORD004571,2023/06/07 9:21:10 PM GMT+5:30,23,Female,Few times a month,Clothing and Fashion;Home and Kitchen;others,26.41,20,21.13,5,105.65,2,1.0,Karnataka,Few times a month,Filter
ORD004572,2023/06/08 5:37:13 PM GMT+5:30,26,Female,Few times a month,Clothing and Fashion;Home and Kitchen,59.23,15,50.35,2,100.7,5,5.0,nan,Rarely,categories
ORD004573,2023/06/09 4:32:28 PM GMT+5:30,34,Female,Once a week,Beauty and Personal Care,138.96,20,111.17,2,222.34,2,1.0,Maharashtra,Few times a week,categories
ORD004574,2023/06/09 9:38:31 AM GMT+5:30,21,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion;others,56.34,70,16.9,1,16.9,3,1.0,Delhi,Few times a month,categories
ORD004575,2023/06/07 4:10:33 PM GMT+5:30,39,Male,Less than once a month,Clothing and Fashion;others,60.44,25,45.33,1,45.33,4,3.0,Tamil Nadu,Few times a month,Keyword
ORD004576,2023/06/08 3:24:37 AM GMT+5:30,21,Male,Less than once a month,others,29.16,20,23.33,1,23.33,4,3.0,West Bengal,Rarely,others
ORD004577,2023/06/07 11:07:55 PM GMT+5:30,32,Prefer not to say,Once a month,Clothing and Fashion,17.75,25,13.31,4,53.24,4,3.0,Maharashtra,Few times a week,categories
ORD004578,2023/06/05 4:46:52 PM GMT+5:30,23,Female,Less than once a month,Home and Kitchen,26.36,15,22.41,1,22.41,7,3.0,West Bengal,Few times a month,Keyword
ORD004579,2023/06/08 5:13:33 PM GMT+5:30,22,Female,Once a month,Beauty and Personal Care;Clothing and Fashion;others,31.8,50,15.9,1,15.9,7,5.0,Maharashtra,Multiple times a day,Keyword
ORD004580,2023/06/09 3:17:31 PM GMT+5:30,56,Female,Few times a month,Clothing and Fashion,14.7,20,11.76,1,11.76,6,3.0,Delhi,Few times a week,Filter
ORD004581,2023/06/07 10:35:06 PM GMT+5:30,21,Prefer not to say,Once a week,Beauty and Personal Care;Clothing and Fashion,58.59,15,49.8,2,99.6,3,4.0,Delhi,Few times a week,Filter
ORD004582,2023/06/12 3:54:44 PM GMT+5:30,23,Female,Once a week,Beauty and Personal Care,95.93,5,91.13,2,182.26,3,3.0,Karnataka,Few times a week,Filter
ORD004583,2023/06/05 2:25:28 PM GMT+5:30,36,Female,Once a month,Home and Kitchen;others,36.08,15,30.67,1,30.67,3,3.0,nan,Multiple times a day,Keyword
ORD004584,2023/06/07 9:21:50 PM GMT+5:30,32,Female,Once a week,Beauty and Personal Care,70.73,20,56.58,2,113.16,4,5.0,Karnataka,Few times a week,Filter
ORD004585,2023/06/12 3:27:59 PM GMT+5:30,60,Male,Once a week,Beauty and Personal Care,77.16,25,57.87,10,578.7,3,4.0,Karnataka,Few times a month,Filter
ORD004586,2023/06/04 7:48:31 PM GMT+5:30,25,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,16.05,30,11.24,1,11.24,7,4.0,Uttar Pradesh,Few times a week,Keyword
ORD004587,2023/06/06 6:42:00 PM GMT+5:30,35,Female,Once a week,Beauty and Personal Care,9.81,30,6.87,1,6.87,4,2.0,Uttar Pradesh,Few times a month,categories
ORD004588,2023/06/11 11:21:30 PM GMT+5:30,36,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,23.35,5,22.18,1,22.18,3,2.0,Delhi,Few times a month,categories
ORD004589,2023/06/04 8:39:53 PM GMT+5:30,16,Male,Few times a month,Clothing and Fashion;others,35.41,20,28.33,10,283.3,4,2.0,Delhi,Few times a month,Keyword
ORD004590,2023/06/05 1:37:01 PM GMT+5:30,24,Male,Less than once a month,others,14.34,20,11.47,1,11.47,1,4.0,Tamil Nadu,Few times a month,Keyword
ORD004591,2023/06/07 6:31:23 PM GMT+5:30,27,Female,Once a week,Beauty and Personal Care,89.62,10,80.66,1,80.66,2,1.0,Tamil Nadu,Few times a month,categories
ORD004592,2023/06/09 2:49:20 PM GMT+5:30,46,Prefer not to say,Few times a month,Clothing and Fashion,129.56,20,103.65,1,103.65,4,3.0,Maharashtra,Few times a week,Filter
ORD004593,2023/06/08 5:45:08 PM GMT+5:30,35,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,37.54,15,31.91,5,159.55,2,3.0,Uttar Pradesh,Multiple times a day,Keyword
ORD004594,2023/06/11 10:52:06 PM GMT+5:30,36,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,16.66,5,15.83,2,31.66,5,5.0,Karnataka,Few times a week,categories
ORD004595,2023/06/05 8:52:01 PM GMT+5:30,25,Male,Few times a month,others,46.54,5,44.21,1,44.21,1,3.0,Delhi,Rarely,others
ORD004596,2023/06/06 7:41:36 PM GMT+5:30,54,Male,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen,16.62,25,12.46,1,12.46,4,5.0,Maharashtra,Few times a week,Filter
ORD004597,2023/06/05 4:46:52 PM GMT+5:30,23,Female,Less than once a month,Home and Kitchen,73.71,20,58.97,4,235.88,4,4.0,Uttar Pradesh,Few times a month,Keyword
ORD004598,2023/06/08 6:01:31 PM GMT+5:30,35,Female,Few times a month,Groceries and Gourmet Food;Clothing and Fashion;Home and Kitchen;others,28.16,25,21.12,2,42.24,5,3.0,Delhi,Few times a month,others
ORD004599,2023/06/05 2:24:22 PM GMT+5:30,24,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,55.1,20,44.08,1,44.08,6,4.0,Uttar Pradesh,Few times a month,Keyword
ORD004600,2023/06/06 8:01:47 PM GMT+5:30,26,Female,Once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,62.26,5,59.15,2,118.3,3,1.0,nan,Few times a week,categories
ORD004601,2023/06/06 5:16:58 PM GMT+5:30,23,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,48.26,10,43.43,1,43.43,5,5.0,Maharashtra,Rarely,Keyword
ORD004602,2023/06/08 5:48:55 PM GMT+5:30,34,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,115.55,10,104.0,2,208.0,1,4.0,Maharashtra,Multiple times a day,categories
ORD004603,2023/06/07 11:01:42 PM GMT+5:30,23,Female,Few times a month,Beauty and Personal Care,37.52,15,31.89,1,31.89,5,3.0,Delhi,Few times a week,categories
ORD004604,2023/06/07 9:25:35 AM GMT+5:30,23,Female,Multiple times a week,Beauty and Personal Care,23.28,30,16.3,1,16.3,6,4.0,Delhi,Few times a week,Filter
ORD004605,2023/06/07 2:09:49 PM GMT+5:30,23,Male,Less than once a month,others,7.6,20,6.08,1,6.08,5,3.0,Tamil Nadu,Few times a week,Keyword
ORD004606,2023/06/09 9:38:31 AM GMT+5:30,21,Female,Once a week,Groceries and Gourmet Food;Clothing and Fashion;others,6.69,10,6.02,1,6.02,60,3.0,Delhi,Few times a month,categories
ORD004607,2023/06/09 10:23:45 AM GMT+5:30,33,Others,Few times a month,Clothing and Fashion,52.27,5,49.66,1,49.66,1,3.0,Uttar Pradesh,Few times a month,others
ORD004608,2023/06/09 2:42:24 PM GMT+5:30,34,Others,Once a week,Beauty and Personal Care,29.12,20,23.3,1,23.3,3,,Karnataka,Rarely,categories
ORD004609,2023/06/04 8:49:49 PM GMT+5:30,64,Male,Once a week,Groceries and Gourmet Food,18.71,20,14.97,1,14.97,3,4.0,nan,Few times a month,Keyword
ORD004610,2023/06/05 1:43:00 PM GMT+5:30,24,Male,Less than once a month,others,15.18,20,12.14,3,36.42,4,5.0,nan,Few times a week,categories
ORD004611,2023/06/06 7:18:52 PM GMT+5:30,18,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care,55.63,10,50.07,3,150.21,3,3.0,Uttar Pradesh,Few times a month,categories
ORD004612,2023/06/04 9:22:58 PM GMT+5:30,22,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,16.64,20,13.31,1,13.31,2,3.0,Karnataka,Few times a week,Keyword
ORD004613,2023/06/08 3:28:23 AM GMT+5:30,17,Prefer not to say,Few times a month,Clothing and Fashion;Home and Kitchen;others,103.7,15,88.14,2,176.28,5,2.0,Karnataka,Rarely,Filter
ORD004614,2023/06/07 10:39:21 PM GMT+5:30,41,Male,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,171.69,25,128.77,2,257.54,6,1.0,nan,Multiple times a day,Keyword
ORD004615,2023/06/07 10:20:09 PM GMT+5:30,26,Male,Less than once a month,Clothing and Fashion,17.64,5,16.76,1,16.76,5,2.0,West Bengal,Few times a week,Keyword
ORD004616,2023/06/06 7:18:01 PM GMT+5:30,60,Female,Once a week,Beauty and Personal Care;Clothing and Fashion,52.93,10,47.64,1,47.64,2,5.0,Karnataka,Multiple times a day,Keyword
ORD004617,2023/06/07 1:25:26 PM GMT+5:30,24,Female,Less than once a month,Clothing and Fashion,45.06,20,36.05,1,36.05,3,3.0,Uttar Pradesh,Rarely,categories
ORD004618,2023/06/06 6:44:50 PM GMT+5:30,45,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,16.59,10,14.93,1,14.93,2,2.0,Maharashtra,Multiple times a day,categories
ORD004619,2023/06/04 9:48:15 PM GMT+5:30,24,Female,Less than once a month,Clothing and Fashion,16.65,20,13.32,2,26.64,4,3.0,Uttar Pradesh,Few times a month,Keyword
ORD004620,2023/06/05 12:57:05 AM GMT+5:30,26,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,30.39,5,28.87,1,28.87,5,4.0,Maharashtra,Multiple times a day,categories
ORD004621,2023/06/09 3:09:41 PM GMT+5:30,25,Prefer not to say,Few times a month,Clothing and Fashion,14.93,0,14.93,1,14.93,4,4.0,West Bengal,Few times a month,categories
ORD004622,2023/06/04 11:09:27 PM GMT+5:30,23,Female,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,71.09,30,49.76,2,99.52,4,5.0,Tamil Nadu,Multiple times a day,Keyword
ORD004623,2023/06/09 9:35:19 AM GMT+5:30,21,Female,Once a week,Groceries and Gourmet Food;Beauty and Personal Care;Home and Kitchen,27.87,15,23.69,1,23.69,5,5.0,Tamil Nadu,Few times a month,Keyword
ORD004624,2023/06/07 1:00:09 PM GMT+5:30,40,Female,Less than once a month,Beauty and Personal Care,15.11,10,13.6,1,13.6,2,3.0,Karnataka,Few times a week,categories
ORD004625,2023/06/11 11:03:34 PM GMT+5:30,27,Female,Few times a month,Beauty and Personal Care;Clothing and Fashion,31.12,10,28.01,2,56.02,2,1.0,Tamil Nadu,Few times a month,Filter
ORD004626,2023/06/08 5:38:57 PM GMT+5:30,40,Male,Few times a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion,45.9,30,32.13,2,64.26,3,4.0,Tamil Nadu,Few times a month,others
ORD004627,2023/06/11 11:18:35 PM GMT+5:30,36,Female,Multiple times a week,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,19.94,20,15.95,1,15.95,4,3.0,Tamil Nadu,Multiple times a day,categories
ORD004628,2023/06/12 3:42:05 PM GMT+5:30,41,Female,Once a week,Beauty and Personal Care,8.21,50,4.11,1,4.11,7,4.0,Maharashtra,Few times a week,categories
ORD004629,2023/06/06 11:49:21 AM GMT+5:30,30,Male,Multiple times a week,Clothing and Fashion;Home and Kitchen,36.18,25,27.14,2,54.28,6,3.0,Maharashtra,Few times a week,Keyword
ORD004630,2023/06/07 4:10:33 PM GMT+5:30,39,Male,Less than once a month,Clothing and Fashion;others,14.13,25,10.6,3,31.8,2,3.0,Tamil Nadu,Few times a month,Keyword
ORD004631,2023/06/08 5:15:27 PM GMT+5:30,34,Male,Less than once a month,Groceries and Gourmet Food;Beauty and Personal Care;Clothing and Fashion;Home and Kitchen;others,19.0,15,16.15,5,80.75,2,4.0,Delhi,Multiple times a day,Keyword
ORD004632,2023/06/09 10:26:51 AM GMT+5:30,34,Female,Few times a month,others,45.99,25,34.49,1,34.49,3,1.0,nan,Few times a month,categories
ORD004633,2023/06/06 6:45:33 PM GMT+5:30,50,Female,Multiple times a week,Beauty and Personal Care;Clothing and Fashion;Home and Kitchen,21.94,15,18.65,1,18.65,7,2.0,Uttar Pradesh,Few times a week,Filter
ORD004634,2023/06/04 7:23:21 PM GMT+5:30,20,Female,Less than once a month,Beauty and Personal Care;Clothing and Fashion,30.0,25,22.5,4,90.0,2,5.0,Karnataka,Few times a month,Keyword
ORD004635,2023/06/07 10:42:24 PM GMT+5:30,22,Female,Multiple times a week,Beauty and Personal Care,91.57,25,68.68,1,68.68,7,,Karnataka,Few times a week,Keyword
